Usuario,Id Usuario,Numero seguidores,Numero seguidos,descripción del perfil,Texto,Id Tweet,Likes,Retweets,Fecha,Tipo,Localizacion,Objetivo,Fuente,Usuario original
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Como conductor en Rusia, doy fe que en lugar de código de circulación, lo que impera es la ley de la selva. Práctica habitual es ignorar al peatón y aparcar el 🚗 invadiendo la acera, a lo que los vecinos afectados responden esparciendo heces por el chasis del vehículo infractor. https://t.co/UkvkZiOYmH",1378792253292957706,30,2,2021-04-04 19:31:04+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @angelcarreira: La plaza #Tahrir hoy se viste de fiesta. Hace algo más de diez años brotó allí la primavera árabe de #Egipto, no sin mue…",1378557747428483073,0,6,2021-04-04 03:59:14+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,angelcarreira
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Primavera rusa. Hoy, a las 8 de la mañana, en el centro de Moscú. https://t.co/JIpXXJhSeJ",1377849438241181696,64,9,2021-04-02 05:04:39+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Por vez primera, una oenegé rusa de derechos humanos habla del conflicto sirio. Una rueda de prensa a la que habrá que estar atento. https://t.co/lxsKksE2Pn",1377530466761383938,13,5,2021-04-01 07:57:11+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","""No tienes más métodos de protesta"", denuncia Navalni desde la cárcel al iniciar una huelga de hambre. Se queja de dolores en espalda y piernas y exige tratamiento médico. Merkel y Macron han pedido a Putin que se respeten los derechos del activista.  https://t.co/BaRgXvZ61S",1377309138926112778,10,5,2021-03-31 17:17:42+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Navalni se ha declarado en huelga de hambre para exigir que sea tratado por un médico de los fuertes dolores en la espalda y la pierna que sufre. ""En lugar de ayuda médica, me torturan privándome del sueño"", denuncia en Instagram. @navalny 

https://t.co/yfqccMiehX",1377289307828989954,1,4,2021-03-31 15:58:54+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Una semana más,Alex nos presenta las noticias más destacadas en toda las republicas de la exURSS. https://t.co/t4GW1sSr0j",1376654160750338057,5,1,2021-03-29 21:55:03+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Durante la noche, Navalni es despertado en ocho ocasiones por los funcionarios de la colonia penitenciaria donde cumple condena. El bloguero sufre un gran dolor en la espalda y una pierna. Ha recibido lIbuprofeno como  único tratamiento.  https://t.co/cGY5nZTJhc",1375184777964314626,14,11,2021-03-25 20:36:15+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Allegados a Navalni han sido condenado a arresto domiciliario por violar la cuarentena. No pueden ni salir a a hacer la compra o sacar la basura. En cambio, los seguidores de Stalin se pueden congregar plácidamente en la plaza Roja para conmemorar su muerte. Por @ManelAlias https://t.co/05dm7OKwem",1375114138096123909,7,0,2021-03-25 15:55:33+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @rsalaverria: Empiezas por restar importancia a las tildes y terminas con un meteorito de 2,5 kilómetros de diámetro dentro de tu cama.…",1374690235137810432,0,25,2021-03-24 11:51:07+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,rsalaverria
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Más del 60% de los rusos no contempla inyectarse con la Spútnik V. Rusia va considerablemente por detrás de EEUU o la UE en su campaña de vacunación nacional. En este contexto de escepticismo ciudadano, Putin acepta vacunarse.  @elperiodico https://t.co/a2MDelqjYi",1374408286636666891,3,2,2021-03-23 17:10:45+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",Putin se vacunará por fin mañana martes. Eso sí. Lo hará con varios meses de retraso respecto a la autorización de las autoridades sanitarias rusas para emplear el inyectable en personas de su franja de edad.  @elperiodico https://t.co/PZ9RDxqmjg,1374025876111818753,2,1,2021-03-22 15:51:11+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @gemma_robles: 'Dentro de la cárcel de Navalni' un tema de @marcmarginedas, el corresponsal en Moscú de @elperiodico https://t.co/dciBCc…",1373308548663365634,0,7,2021-03-20 16:20:47+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,gemma_robles
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Meses sin poder hablar, presos que cooperan con la dirección para provocar a internos de perfil político, horas a la intemperie con frío aterrador. Dos exreclusos cuentan a EL PERIÓDICO el día a día en la cárcel donde está ingresado Navalni.  
@elperiodico https://t.co/IUV65GoqUH",1373307987553583104,18,11,2021-03-20 16:18:33+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Putin devuelve el golpe a Biden llamándole también ""asesino"" y diciendo que está viejo para el cargo. Pendiente de la represalia de EEUU por la injerencia rusa en las últimas elecciones, una tormenta perfecta se cierne sobre las relaciones Washington-Moscú https://t.co/3FRLyuep7s",1372568710909730826,11,8,2021-03-18 15:20:56+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Una táctica de desinformación que se repite una y otra vez. El fondo ruso que gestiona la vacuna Sputnik V realiza anuncios en Moscú que no se corresponden con la realidad. Por el momento, NO HAY ningún acuerdo para producir en España el inyectable.  https://t.co/VD7ns1lyr1",1371689242112450562,5,8,2021-03-16 05:06:14+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @elperiodico: 👤Navalni compara su prisión con un ""campo de concentración""

➡El opositor fue trasladado la semana pasada a una estricta c…",1371570905399312386,0,2,2021-03-15 21:16:01+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,elperiodico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @elperiodico: 📰La publicación 'Novaya Gazeta' denuncia un ataque químico contra su sede moscovita

➡Lo cuenta nuestro corresponsal @marc…",1371569863949492224,0,1,2021-03-15 21:11:52+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,elperiodico
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @Corimiranda: Décimo aniversario de la guerra en #Siria.  Excelente trabajo de @marcmarginedas Rusia e Irán, EEUU y Turquía han consolid…",1371411823124230148,0,1,2021-03-15 10:43:52+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,Corimiranda
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Junto con @andrealpzt (Líbano) y @AdriaRochaCut (Turquía) y Kim Amor, orgilloso de formar parte del equipo que preparó este espectacular despliegue para el 10º aniversario de la guerra en Siria. Refugiados, dinastía Asad, partición 'de facto' del país...   https://t.co/TOFdG99UPl",1371371491862974464,21,7,2021-03-15 08:03:37+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @AdriaRochaCut: Diez años y casi 600.000 muertos después, la guerra sigue en Siria. Junto con @andrealpzt y @cambeiro_alba  hemos hablad…",1371099945663614977,0,8,2021-03-14 14:04:35+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,AdriaRochaCut
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @GMartinezIb: Pues sí. El año de los abrazos perdidos. Demasiados. Portadas que anudan el estómago @elperiodico https://t.co/Bg5D467itl,1371028707742191617,0,28,2021-03-14 09:21:31+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,GMartinezIb
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @RSF_ES: Este domingo, 18h, ¡viajamos!

Encuentro digital entre @mavidonate, corresponsal de  @rtve en Asia, y @manuelmadrid_lv, periodi…",1370608554051272704,0,18,2021-03-13 05:31:58+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,RSF_ES
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Rusia ""no es ninguna amenaza militar"", pero un ""gran peligro"" por la ""potentísima deslegitimación de Europa"" que impulsa. Hay pruebas ""clarísimas"" de desestabilización, incluido ""Catalunya"". J. M. Faraldo, autor de 'El nacionalismo ruso moderno'.   https://t.co/9ghT4tQ4It",1370291054361055233,2,0,2021-03-12 08:30:20+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @ManelAlias: Se'ns comença a fer llarg l'hivern... https://t.co/QOGKszhBFZ,1369624652616773632,0,13,2021-03-10 12:22:18+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,ManelAlias
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe",RT @_alexbustos: Empezamos marzo con el resumen de la actualidad post-soviética en la semana del 1 al 8 de marzo. 🇦🇲🇦🇿🇧🇾🇪🇪🇱🇻🇱🇹🇬🇪🇰🇿🇰🇬🇲🇩🇷🇺🇹🇯…,1368645412219990016,0,8,2021-03-07 19:31:09+00:00,Retweet,Sin ubicación,Sin target,Twitter Web App,_alexbustos
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @xornalistas: Érika Reija (@ereija): ""O principal reto é aportar máis información útil e relevante para a vida dos cidadáns e menos voz…",1368049035165188098,0,21,2021-03-06 04:01:21+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,xornalistas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","1) Pilar Bonet @ElpaisBonet, una de las pocas periodistas que entabló una relación personal con Mijail Gorbachov, explica que el último líder soviético, al cumplir 90 años, pide a Rusia y a EEUU que colaboren en desarme y lucha contra el covid.      https://t.co/vQMR3Jalac",1367452170283589632,21,12,2021-03-04 12:29:38+00:00,Tweet,Sin ubicación,Sin target,Twitter Web App,marcmarginedas
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","RT @RSF_ES: ¡Qué maravilla leer a nuestro compañero @khaleddrareni tuiteando en libertad!
Bienvenido, Khaled. Te hemos echado de menos.
Bie…",1367359022098223106,0,14,2021-03-04 06:19:29+00:00,Retweet,Sin ubicación,Sin target,Twitter for iPhone,RSF_ES
marcmarginedas,131216225,20769,1712,"Fui corresponsal de El Periodico en Moscu, y seguiré en otros lugares. Estudié Periodismo y Relaciones Internacionales. Adoro viajar por la exURSS y mundo árabe","Más que un supermercado, parece un almacén para mayoristas. El grupo de alimentación ruso ‘’Svetofor’ se instala en España ofreciendo precios bajos a los consumidores https://t.co/0Wp4mPRS2t",1366810015475105793,4,0,2021-03-02 17:57:56+00:00,Tweet,Sin ubicación,Sin target,Twitter for iPhone,marcmarginedas
